8 WRITE monitordata 000000ff
678015 WRITE monitorcmd 00000000
678029 WRITE monitoraddr 0000c068
678030 WRITE monitorcmd 00000001
678031 WRITE monitorcmd 00000000
678045 WRITE monitoraddr 0000c069
678046 WRITE monitorcmd 00000001
678047 WRITE monitorcmd 00000000
678061 WRITE monitoraddr 0000c06a
678062 WRITE monitorcmd 00000001
678063 WRITE monitorcmd 00000000
678077 WRITE monitoraddr 0000c06b
678078 WRITE monitorcmd 00000001
678079 WRITE monitorcmd 00000000
678093 WRITE monitoraddr 0000c06c
678094 WRITE monitorcmd 00000001
678095 WRITE monitorcmd 00000000
678109 WRITE monitoraddr 0000c06d
678110 WRITE monitorcmd 00000001
678111 WRITE monitorcmd 00000000
678125 WRITE monitoraddr 0000c06e
678126 WRITE monitorcmd 00000001
678127 WRITE monitorcmd 00000000
678141 WRITE monitoraddr 0000c06f
678142 WRITE monitorcmd 00000001
678143 WRITE monitorcmd 00000000
678157 WRITE monitoraddr 0000c070
678158 WRITE monitorcmd 00000001
678159 WRITE monitorcmd 00000000
678173 WRITE monitoraddr 0000c071
678174 WRITE monitorcmd 00000001
678175 WRITE monitorcmd 00000000
678189 WRITE monitoraddr 0000c072
678190 WRITE monitorcmd 00000001
678191 WRITE monitorcmd 00000000
678205 WRITE monitoraddr 0000c073
678206 WRITE monitorcmd 00000001
678207 WRITE monitorcmd 00000000
678221 WRITE monitoraddr 0000c074
678222 WRITE monitorcmd 00000001
678223 WRITE monitorcmd 00000000
678237 WRITE monitoraddr 0000c075
678238 WRITE monitorcmd 00000001
678239 WRITE monitorcmd 00000000
678253 WRITE monitoraddr 0000c076
678254 WRITE monitorcmd 00000001
678255 WRITE monitorcmd 00000000
678269 WRITE monitoraddr 0000c077
678270 WRITE monitorcmd 00000001
678271 WRITE monitorcmd 00000000
678285 WRITE monitoraddr 0000c078
678286 WRITE monitorcmd 00000001
678287 WRITE monitorcmd 00000000
678301 WRITE monitoraddr 0000c079
678302 WRITE monitorcmd 00000001
678303 WRITE monitorcmd 00000000
678317 WRITE monitoraddr 0000c07a
678318 WRITE monitorcmd 00000001
678319 WRITE monitorcmd 00000000
678333 WRITE monitoraddr 0000c07b
678334 WRITE monitorcmd 00000001
678335 WRITE monitorcmd 00000000
678349 WRITE monitoraddr 0000c07c
678350 WRITE monitorcmd 00000001
678351 WRITE monitorcmd 00000000
678365 WRITE monitoraddr 0000c07d
678366 WRITE monitorcmd 00000001
678367 WRITE monitorcmd 00000000
678381 WRITE monitoraddr 0000c07e
678382 WRITE monitorcmd 00000001
678383 WRITE monitorcmd 00000000
678397 WRITE monitoraddr 0000c07f
678398 WRITE monitorcmd 00000001
678399 WRITE monitorcmd 00000000
678413 WRITE monitoraddr 0000c080
678414 WRITE monitorcmd 00000001
678415 WRITE monitorcmd 00000000
678429 WRITE monitoraddr 0000c081
678430 WRITE monitorcmd 00000001
678431 WRITE monitorcmd 00000000
678445 WRITE monitoraddr 0000c082
678446 WRITE monitorcmd 00000001
678447 WRITE monitorcmd 00000000
678461 WRITE monitoraddr 0000c083
678462 WRITE monitorcmd 00000001
678463 WRITE monitorcmd 00000000
678477 WRITE monitoraddr 0000c084
678478 WRITE monitorcmd 00000001
678479 WRITE monitorcmd 00000000
678493 WRITE monitoraddr 0000c085
678494 WRITE monitorcmd 00000001
678495 WRITE monitorcmd 00000000
678509 WRITE monitoraddr 0000c086
678510 WRITE monitorcmd 00000001
678511 WRITE monitorcmd 00000000
678525 WRITE monitoraddr 0000c087
678526 WRITE monitorcmd 00000001
678527 WRITE monitorcmd 00000000
678541 WRITE monitoraddr 0000c088
678542 WRITE monitorcmd 00000001
678543 WRITE monitorcmd 00000000
678557 WRITE monitoraddr 0000c089
678558 WRITE monitorcmd 00000001
678559 WRITE monitorcmd 00000000
678573 WRITE monitoraddr 0000c08a
678574 WRITE monitorcmd 00000001
678575 WRITE monitorcmd 00000000
678589 WRITE monitoraddr 0000c08b
678590 WRITE monitorcmd 00000001
678591 WRITE monitorcmd 00000000
678605 WRITE monitoraddr 0000c08c
678606 WRITE monitorcmd 00000001
678607 WRITE monitorcmd 00000000
678621 WRITE monitoraddr 0000c08d
678622 WRITE monitorcmd 00000001
678623 WRITE monitorcmd 00000000
678637 WRITE monitoraddr 0000c08e
678638 WRITE monitorcmd 00000001
678639 WRITE monitorcmd 00000000
678653 WRITE monitoraddr 0000c08f
678654 WRITE monitorcmd 00000001
678655 WRITE monitorcmd 00000000
678669 WRITE monitoraddr 0000c090
678670 WRITE monitorcmd 00000001
678671 WRITE monitorcmd 00000000
678685 WRITE monitoraddr 0000c091
678686 WRITE monitorcmd 00000001
678687 WRITE monitorcmd 00000000
678701 WRITE monitoraddr 0000c092
678702 WRITE monitorcmd 00000001
678703 WRITE monitorcmd 00000000
678717 WRITE monitoraddr 0000c093
678718 WRITE monitorcmd 00000001
678719 WRITE monitorcmd 00000000
678733 WRITE monitoraddr 0000c094
678734 WRITE monitorcmd 00000001
678735 WRITE monitorcmd 00000000
678749 WRITE monitoraddr 0000c095
678750 WRITE monitorcmd 00000001
678751 WRITE monitorcmd 00000000
678765 WRITE monitoraddr 0000c096
678766 WRITE monitorcmd 00000001
678767 WRITE monitorcmd 00000000
678781 WRITE monitoraddr 0000c097
678782 WRITE monitorcmd 00000001
678783 WRITE monitorcmd 00000000
678797 WRITE monitoraddr 0000c098
678798 WRITE monitorcmd 00000001
678799 WRITE monitorcmd 00000000
678813 WRITE monitoraddr 0000c099
678814 WRITE monitorcmd 00000001
678815 WRITE monitorcmd 00000000
678829 WRITE monitoraddr 0000c09a
678830 WRITE monitorcmd 00000001
678831 WRITE monitorcmd 00000000
678845 WRITE monitoraddr 0000c09b
678846 WRITE monitorcmd 00000001
678847 WRITE monitorcmd 00000000
678861 WRITE monitoraddr 0000c09c
678862 WRITE monitorcmd 00000001
678863 WRITE monitorcmd 00000000
678877 WRITE monitoraddr 0000c09d
678878 WRITE monitorcmd 00000001
678879 WRITE monitorcmd 00000000
678893 WRITE monitoraddr 0000c09e
678894 WRITE monitorcmd 00000001
678895 WRITE monitorcmd 00000000
678909 WRITE monitoraddr 0000c09f
678910 WRITE monitorcmd 00000001
678911 WRITE monitorcmd 00000000
678925 WRITE monitoraddr 0000c0a0
678926 WRITE monitorcmd 00000001
678927 WRITE monitorcmd 00000000
678941 WRITE monitoraddr 0000c0a1
678942 WRITE monitorcmd 00000001
678943 WRITE monitorcmd 00000000
678957 WRITE monitoraddr 0000c0a2
678958 WRITE monitorcmd 00000001
678959 WRITE monitorcmd 00000000
678973 WRITE monitoraddr 0000c0a3
678974 WRITE monitorcmd 00000001
678975 WRITE monitorcmd 00000000
678989 WRITE monitoraddr 0000c0a4
678990 WRITE monitorcmd 00000001
678991 WRITE monitorcmd 00000000
679005 WRITE monitoraddr 0000c0a5
679006 WRITE monitorcmd 00000001
679007 WRITE monitorcmd 00000000
679021 WRITE monitoraddr 0000c0a6
679022 WRITE monitorcmd 00000001
679023 WRITE monitorcmd 00000000
679037 WRITE monitoraddr 0000c0a7
679038 WRITE monitorcmd 00000001
679039 WRITE monitorcmd 00000000
679053 WRITE monitoraddr 0000c0a8
679054 WRITE monitorcmd 00000001
679055 WRITE monitorcmd 00000000
679069 WRITE monitoraddr 0000c0a9
679070 WRITE monitorcmd 00000001
679071 WRITE monitorcmd 00000000
679085 WRITE monitoraddr 0000c0aa
679086 WRITE monitorcmd 00000001
679087 WRITE monitorcmd 00000000
679101 WRITE monitoraddr 0000c0ab
679102 WRITE monitorcmd 00000001
679103 WRITE monitorcmd 00000000
679117 WRITE monitoraddr 0000c0ac
679118 WRITE monitorcmd 00000001
679119 WRITE monitorcmd 00000000
679133 WRITE monitoraddr 0000c0ad
679134 WRITE monitorcmd 00000001
679135 WRITE monitorcmd 00000000
679149 WRITE monitoraddr 0000c0ae
679150 WRITE monitorcmd 00000001
679151 WRITE monitorcmd 00000000
679165 WRITE monitoraddr 0000c0af
679166 WRITE monitorcmd 00000001
679167 WRITE monitorcmd 00000000
679181 WRITE monitoraddr 0000c0b0
679182 WRITE monitorcmd 00000001
679183 WRITE monitorcmd 00000000
679197 WRITE monitoraddr 0000c0b1
679198 WRITE monitorcmd 00000001
679199 WRITE monitorcmd 00000000
679213 WRITE monitoraddr 0000c0b2
679214 WRITE monitorcmd 00000001
679215 WRITE monitorcmd 00000000
679229 WRITE monitoraddr 0000c0b3
679230 WRITE monitorcmd 00000001
679231 WRITE monitorcmd 00000000
679245 WRITE monitoraddr 0000c0b4
679246 WRITE monitorcmd 00000001
679247 WRITE monitorcmd 00000000
679261 WRITE monitoraddr 0000c0b5
679262 WRITE monitorcmd 00000001
679263 WRITE monitorcmd 00000000
679277 WRITE monitoraddr 0000c0b6
679278 WRITE monitorcmd 00000001
679279 WRITE monitorcmd 00000000
679293 WRITE monitoraddr 0000c0b7
679294 WRITE monitorcmd 00000001
679295 WRITE monitorcmd 00000000
679309 WRITE monitoraddr 0000c0b8
679310 WRITE monitorcmd 00000001
679311 WRITE monitorcmd 00000000
679325 WRITE monitoraddr 0000c0b9
679326 WRITE monitorcmd 00000001
679327 WRITE monitorcmd 00000000
679341 WRITE monitoraddr 0000c0ba
679342 WRITE monitorcmd 00000001
679343 WRITE monitorcmd 00000000
679357 WRITE monitoraddr 0000c0bb
679358 WRITE monitorcmd 00000001
679359 WRITE monitorcmd 00000000
679373 WRITE monitoraddr 0000c0bc
679374 WRITE monitorcmd 00000001
679375 WRITE monitorcmd 00000000
679389 WRITE monitoraddr 0000c0bd
679390 WRITE monitorcmd 00000001
679391 WRITE monitorcmd 00000000
679405 WRITE monitoraddr 0000c0be
679406 WRITE monitorcmd 00000001
679407 WRITE monitorcmd 00000000
679421 WRITE monitoraddr 0000c0bf
679422 WRITE monitorcmd 00000001
679423 WRITE monitorcmd 00000000
679437 WRITE monitoraddr 0000c0c0
679438 WRITE monitorcmd 00000001
679439 WRITE monitorcmd 00000000
679453 WRITE monitoraddr 0000c0c1
679454 WRITE monitorcmd 00000001
679455 WRITE monitorcmd 00000000
679469 WRITE monitoraddr 0000c0c2
679470 WRITE monitorcmd 00000001
679471 WRITE monitorcmd 00000000
679485 WRITE monitoraddr 0000c0c3
679486 WRITE monitorcmd 00000001
679487 WRITE monitorcmd 00000000
679501 WRITE monitoraddr 0000c0c4
679502 WRITE monitorcmd 00000001
679503 WRITE monitorcmd 00000000
679517 WRITE monitoraddr 0000c0c5
679518 WRITE monitorcmd 00000001
679519 WRITE monitorcmd 00000000
679533 WRITE monitoraddr 0000c0c6
679534 WRITE monitorcmd 00000001
679535 WRITE monitorcmd 00000000
679549 WRITE monitoraddr 0000c0c7
679550 WRITE monitorcmd 00000001
679551 WRITE monitorcmd 00000000
679565 WRITE monitoraddr 0000c0c8
679566 WRITE monitorcmd 00000001
679567 WRITE monitorcmd 00000000
679581 WRITE monitoraddr 0000c0c9
679582 WRITE monitorcmd 00000001
679583 WRITE monitorcmd 00000000
679597 WRITE monitoraddr 0000c0ca
679598 WRITE monitorcmd 00000001
679599 WRITE monitorcmd 00000000
679613 WRITE monitoraddr 0000c0cb
679614 WRITE monitorcmd 00000001
679615 WRITE monitorcmd 00000000
679629 WRITE monitoraddr 0000c0cc
679630 WRITE monitorcmd 00000001
679631 WRITE monitorcmd 00000000
680781 WRITE monitoraddr 0000c135
680782 WRITE monitorcmd 00000001
680783 WRITE monitorcmd 00000000
680797 WRITE monitoraddr 0000c136
680798 WRITE monitorcmd 00000001
680799 WRITE monitorcmd 00000000
680813 WRITE monitoraddr 0000c137
680814 WRITE monitorcmd 00000001
680815 WRITE monitorcmd 00000000
680829 WRITE monitoraddr 0000c138
680830 WRITE monitorcmd 00000001
680831 WRITE monitorcmd 00000000
680845 WRITE monitoraddr 0000c139
680846 WRITE monitorcmd 00000001
680847 WRITE monitorcmd 00000000
680861 WRITE monitoraddr 0000c13a
680862 WRITE monitorcmd 00000001
680863 WRITE monitorcmd 00000000
680877 WRITE monitoraddr 0000c13b
680878 WRITE monitorcmd 00000001
680879 WRITE monitorcmd 00000000
680893 WRITE monitoraddr 0000c13c
680894 WRITE monitorcmd 00000001
680895 WRITE monitorcmd 00000000
680909 WRITE monitoraddr 0000c13d
680910 WRITE monitorcmd 00000001
680911 WRITE monitorcmd 00000000
680925 WRITE monitoraddr 0000c13e
680926 WRITE monitorcmd 00000001
680927 WRITE monitorcmd 00000000
680941 WRITE monitoraddr 0000c13f
680942 WRITE monitorcmd 00000001
680943 WRITE monitorcmd 00000000
680957 WRITE monitoraddr 0000c140
680958 WRITE monitorcmd 00000001
680959 WRITE monitorcmd 00000000
680973 WRITE monitoraddr 0000c141
680974 WRITE monitorcmd 00000001
680975 WRITE monitorcmd 00000000
680989 WRITE monitoraddr 0000c142
680990 WRITE monitorcmd 00000001
680991 WRITE monitorcmd 00000000
681005 WRITE monitoraddr 0000c143
681006 WRITE monitorcmd 00000001
681007 WRITE monitorcmd 00000000
681021 WRITE monitoraddr 0000c144
681022 WRITE monitorcmd 00000001
681023 WRITE monitorcmd 00000000
681037 WRITE monitoraddr 0000c145
681038 WRITE monitorcmd 00000001
681039 WRITE monitorcmd 00000000
681053 WRITE monitoraddr 0000c146
681054 WRITE monitorcmd 00000001
681055 WRITE monitorcmd 00000000
681069 WRITE monitoraddr 0000c147
681070 WRITE monitorcmd 00000001
681071 WRITE monitorcmd 00000000
681085 WRITE monitoraddr 0000c148
681086 WRITE monitorcmd 00000001
681087 WRITE monitorcmd 00000000
681101 WRITE monitoraddr 0000c149
681102 WRITE monitorcmd 00000001
681103 WRITE monitorcmd 00000000
681117 WRITE monitoraddr 0000c14a
681118 WRITE monitorcmd 00000001
681119 WRITE monitorcmd 00000000
681133 WRITE monitoraddr 0000c14b
681134 WRITE monitorcmd 00000001
681135 WRITE monitorcmd 00000000
681149 WRITE monitoraddr 0000c14c
681150 WRITE monitorcmd 00000001
681151 WRITE monitorcmd 00000000
681165 WRITE monitoraddr 0000c14d
681166 WRITE monitorcmd 00000001
681167 WRITE monitorcmd 00000000
681181 WRITE monitoraddr 0000c14e
681182 WRITE monitorcmd 00000001
681183 WRITE monitorcmd 00000000
681197 WRITE monitoraddr 0000c14f
681198 WRITE monitorcmd 00000001
681199 WRITE monitorcmd 00000000
681213 WRITE monitoraddr 0000c150
681214 WRITE monitorcmd 00000001
681215 WRITE monitorcmd 00000000
681229 WRITE monitoraddr 0000c151
681230 WRITE monitorcmd 00000001
681231 WRITE monitorcmd 00000000
681245 WRITE monitoraddr 0000c152
681246 WRITE monitorcmd 00000001
681247 WRITE monitorcmd 00000000
681261 WRITE monitoraddr 0000c153
681262 WRITE monitorcmd 00000001
681263 WRITE monitorcmd 00000000
681277 WRITE monitoraddr 0000c154
681278 WRITE monitorcmd 00000001
681279 WRITE monitorcmd 00000000
681293 WRITE monitoraddr 0000c155
681294 WRITE monitorcmd 00000001
681295 WRITE monitorcmd 00000000
681309 WRITE monitoraddr 0000c156
681310 WRITE monitorcmd 00000001
681311 WRITE monitorcmd 00000000
681325 WRITE monitoraddr 0000c157
681326 WRITE monitorcmd 00000001
681327 WRITE monitorcmd 00000000
681341 WRITE monitoraddr 0000c158
681342 WRITE monitorcmd 00000001
681343 WRITE monitorcmd 00000000
681357 WRITE monitoraddr 0000c159
681358 WRITE monitorcmd 00000001
681359 WRITE monitorcmd 00000000
681373 WRITE monitoraddr 0000c15a
681374 WRITE monitorcmd 00000001
681375 WRITE monitorcmd 00000000
681389 WRITE monitoraddr 0000c15b
681390 WRITE monitorcmd 00000001
681391 WRITE monitorcmd 00000000
681405 WRITE monitoraddr 0000c15c
681406 WRITE monitorcmd 00000001
681407 WRITE monitorcmd 00000000
681421 WRITE monitoraddr 0000c15d
681422 WRITE monitorcmd 00000001
681423 WRITE monitorcmd 00000000
681437 WRITE monitoraddr 0000c15e
681438 WRITE monitorcmd 00000001
681439 WRITE monitorcmd 00000000
681453 WRITE monitoraddr 0000c15f
681454 WRITE monitorcmd 00000001
681455 WRITE monitorcmd 00000000
681469 WRITE monitoraddr 0000c160
681470 WRITE monitorcmd 00000001
681471 WRITE monitorcmd 00000000
681485 WRITE monitoraddr 0000c161
681486 WRITE monitorcmd 00000001
681487 WRITE monitorcmd 00000000
681501 WRITE monitoraddr 0000c162
681502 WRITE monitorcmd 00000001
681503 WRITE monitorcmd 00000000
681517 WRITE monitoraddr 0000c163
681518 WRITE monitorcmd 00000001
681519 WRITE monitorcmd 00000000
681533 WRITE monitoraddr 0000c164
681534 WRITE monitorcmd 00000001
681535 WRITE monitorcmd 00000000
681549 WRITE monitoraddr 0000c165
681550 WRITE monitorcmd 00000001
681551 WRITE monitorcmd 00000000
681565 WRITE monitoraddr 0000c166
681566 WRITE monitorcmd 00000001
681567 WRITE monitorcmd 00000000
681581 WRITE monitoraddr 0000c167
681582 WRITE monitorcmd 00000001
681583 WRITE monitorcmd 00000000
681597 WRITE monitoraddr 0000c168
681598 WRITE monitorcmd 00000001
681599 WRITE monitorcmd 00000000
681613 WRITE monitoraddr 0000c169
681614 WRITE monitorcmd 00000001
681615 WRITE monitorcmd 00000000
681629 WRITE monitoraddr 0000c16a
681630 WRITE monitorcmd 00000001
681631 WRITE monitorcmd 00000000
681645 WRITE monitoraddr 0000c16b
681646 WRITE monitorcmd 00000001
681647 WRITE monitorcmd 00000000
681661 WRITE monitoraddr 0000c16c
681662 WRITE monitorcmd 00000001
681663 WRITE monitorcmd 00000000
681677 WRITE monitoraddr 0000c16d
681678 WRITE monitorcmd 00000001
681679 WRITE monitorcmd 00000000
681693 WRITE monitoraddr 0000c16e
681694 WRITE monitorcmd 00000001
681695 WRITE monitorcmd 00000000
681709 WRITE monitoraddr 0000c16f
681710 WRITE monitorcmd 00000001
681711 WRITE monitorcmd 00000000
681725 WRITE monitoraddr 0000c170
681726 WRITE monitorcmd 00000001
681727 WRITE monitorcmd 00000000
681741 WRITE monitoraddr 0000c171
681742 WRITE monitorcmd 00000001
681743 WRITE monitorcmd 00000000
681757 WRITE monitoraddr 0000c172
681758 WRITE monitorcmd 00000001
681759 WRITE monitorcmd 00000000
681773 WRITE monitoraddr 0000c173
681774 WRITE monitorcmd 00000001
681775 WRITE monitorcmd 00000000
681789 WRITE monitoraddr 0000c174
681790 WRITE monitorcmd 00000001
681791 WRITE monitorcmd 00000000
681805 WRITE monitoraddr 0000c175
681806 WRITE monitorcmd 00000001
681807 WRITE monitorcmd 00000000
681821 WRITE monitoraddr 0000c176
681822 WRITE monitorcmd 00000001
681823 WRITE monitorcmd 00000000
681837 WRITE monitoraddr 0000c177
681838 WRITE monitorcmd 00000001
681839 WRITE monitorcmd 00000000
681853 WRITE monitoraddr 0000c178
681854 WRITE monitorcmd 00000001
681855 WRITE monitorcmd 00000000
681869 WRITE monitoraddr 0000c179
681870 WRITE monitorcmd 00000001
681871 WRITE monitorcmd 00000000
681885 WRITE monitoraddr 0000c17a
681886 WRITE monitorcmd 00000001
681887 WRITE monitorcmd 00000000
681901 WRITE monitoraddr 0000c17b
681902 WRITE monitorcmd 00000001
681903 WRITE monitorcmd 00000000
681917 WRITE monitoraddr 0000c17c
681918 WRITE monitorcmd 00000001
681919 WRITE monitorcmd 00000000
681933 WRITE monitoraddr 0000c17d
681934 WRITE monitorcmd 00000001
681935 WRITE monitorcmd 00000000
681949 WRITE monitoraddr 0000c17e
681950 WRITE monitorcmd 00000001
681951 WRITE monitorcmd 00000000
681965 WRITE monitoraddr 0000c17f
681966 WRITE monitorcmd 00000001
681967 WRITE monitorcmd 00000000
681981 WRITE monitoraddr 0000c180
681982 WRITE monitorcmd 00000001
681983 WRITE monitorcmd 00000000
681997 WRITE monitoraddr 0000c181
681998 WRITE monitorcmd 00000001
681999 WRITE monitorcmd 00000000
682013 WRITE monitoraddr 0000c182
682014 WRITE monitorcmd 00000001
682015 WRITE monitorcmd 00000000
682029 WRITE monitoraddr 0000c183
682030 WRITE monitorcmd 00000001
682031 WRITE monitorcmd 00000000
682045 WRITE monitoraddr 0000c184
682046 WRITE monitorcmd 00000001
682047 WRITE monitorcmd 00000000
682061 WRITE monitoraddr 0000c185
682062 WRITE monitorcmd 00000001
682063 WRITE monitorcmd 00000000
682077 WRITE monitoraddr 0000c186
682078 WRITE monitorcmd 00000001
682079 WRITE monitorcmd 00000000
682093 WRITE monitoraddr 0000c187
682094 WRITE monitorcmd 00000001
682095 WRITE monitorcmd 00000000
682109 WRITE monitoraddr 0000c188
682110 WRITE monitorcmd 00000001
682111 WRITE monitorcmd 00000000
682125 WRITE monitoraddr 0000c189
682126 WRITE monitorcmd 00000001
682127 WRITE monitorcmd 00000000
682141 WRITE monitoraddr 0000c18a
682142 WRITE monitorcmd 00000001
682143 WRITE monitorcmd 00000000
682157 WRITE monitoraddr 0000c18b
682158 WRITE monitorcmd 00000001
682159 WRITE monitorcmd 00000000
682173 WRITE monitoraddr 0000c18c
682174 WRITE monitorcmd 00000001
682175 WRITE monitorcmd 00000000
682189 WRITE monitoraddr 0000c18d
682190 WRITE monitorcmd 00000001
682191 WRITE monitorcmd 00000000
682205 WRITE monitoraddr 0000c18e
682206 WRITE monitorcmd 00000001
682207 WRITE monitorcmd 00000000
682221 WRITE monitoraddr 0000c18f
682222 WRITE monitorcmd 00000001
682223 WRITE monitorcmd 00000000
682237 WRITE monitoraddr 0000c190
682238 WRITE monitorcmd 00000001
682239 WRITE monitorcmd 00000000
682253 WRITE monitoraddr 0000c191
682254 WRITE monitorcmd 00000001
682255 WRITE monitorcmd 00000000
682269 WRITE monitoraddr 0000c192
682270 WRITE monitorcmd 00000001
682271 WRITE monitorcmd 00000000
682285 WRITE monitoraddr 0000c193
682286 WRITE monitorcmd 00000001
682287 WRITE monitorcmd 00000000
682301 WRITE monitoraddr 0000c194
682302 WRITE monitorcmd 00000001
682303 WRITE monitorcmd 00000000
682317 WRITE monitoraddr 0000c195
682318 WRITE monitorcmd 00000001
682319 WRITE monitorcmd 00000000
682333 WRITE monitoraddr 0000c196
682334 WRITE monitorcmd 00000001
682335 WRITE monitorcmd 00000000
682349 WRITE monitoraddr 0000c197
682350 WRITE monitorcmd 00000001
682351 WRITE monitorcmd 00000000
682365 WRITE monitoraddr 0000c198
682366 WRITE monitorcmd 00000001
